t,xapp,score,score_smoothed,trust_state,kind,attacking,seed,mal_class
1080.0,benign_ho,0.3033965885364347,0.3927527436804731,HEALTHY,benign,False,0,A2
1080.0,benign_sched,0.47809684107793926,0.3516699605677559,HEALTHY,benign,False,0,A2
1080.0,benign_kpm,0.2635623050443945,0.31611624224652674,HEALTHY,benign,False,0,A2
1080.0,mal_A2,0.6197716025500765,0.6936592674398139,QUARANTINE,A2,True,0,A2
1081.0,benign_ho,0.37372811139731554,0.38894781722384164,HEALTHY,benign,False,0,A2
1081.0,benign_sched,0.15135921128958343,0.3116078107121214,HEALTHY,benign,False,0,A2
1081.0,benign_kpm,0.24198493387400322,0.30128998057202205,HEALTHY,benign,False,0,A2
1081.0,mal_A2,0.5190133517957002,0.6587300843109911,THROTTLE,A2,True,0,A2
1082.0,benign_ho,0.362842855602881,0.38372682489964954,HEALTHY,benign,False,0,A2
1082.0,benign_sched,0.21622962185521033,0.2925321729407392,HEALTHY,benign,False,0,A2
1082.0,benign_kpm,0.40547803625181045,0.3221275917079797,HEALTHY,benign,False,0,A2
1082.0,mal_A2,0.6828703933476158,0.6635581461183161,THROTTLE,A2,True,0,A2
1083.0,benign_ho,0.4846543754917291,0.40391233501806545,HEALTHY,benign,False,0,A2
1083.0,benign_sched,0.6274395321017584,0.359513644772943,HEALTHY,benign,False,0,A2
1083.0,benign_kpm,0.2942370221364454,0.3165494777936729,HEALTHY,benign,False,0,A2
1083.0,mal_A2,0.810555682440054,0.6929576533826637,QUARANTINE,A2,True,0,A2
1084.0,benign_ho,0.42244194694384135,0.40761825740322066,HEALTHY,benign,False,0,A2
1084.0,benign_sched,0.1705803728337857,0.32172699038511154,HEALTHY,benign,False,0,A2
1084.0,benign_kpm,0.11309006849837715,0.27585759593461373,HEALTHY,benign,False,0,A2
1084.0,mal_A2,0.8030446870391315,0.7149750601139573,QUARANTINE,A2,True,0,A2
1085.0,benign_ho,0.354512105063655,0.3969970269353076,HEALTHY,benign,False,0,A2
1085.0,benign_sched,0.0733911365057786,0.27205981960924497,HEALTHY,benign,False,0,A2
1085.0,benign_kpm,0.5823086150818372,0.33714779976405845,HEALTHY,benign,False,0,A2
1085.0,mal_A2,0.875955923355979,0.7471712327623616,QUARANTINE,A2,True,0,A2
1086.0,benign_ho,0.41316847305884274,0.40023131616001467,HEALTHY,benign,False,0,A2
1086.0,benign_sched,0.1784929540682631,0.2533464465010486,HEALTHY,benign,False,0,A2
1086.0,benign_kpm,0.6630806207857904,0.40233436396840483,HEALTHY,benign,False,0,A2
1086.0,mal_A2,0.6610185272224821,0.7299406916543858,QUARANTINE,A2,True,0,A2
1087.0,benign_ho,0.3782165595449605,0.39582836483700384,HEALTHY,benign,False,0,A2
1087.0,benign_sched,0.20218527166607186,0.24311421153405327,HEALTHY,benign,False,0,A2
1087.0,benign_kpm,0.325600825400232,0.38698765625477033,HEALTHY,benign,False,0,A2
1087.0,mal_A2,0.5570858568076803,0.6953697246850448,QUARANTINE,A2,True,0,A2
1088.0,benign_ho,0.4167675714916507,0.40001620616793326,HEALTHY,benign,False,0,A2
1088.0,benign_sched,0.0900384418028185,0.21249905758780635,HEALTHY,benign,False,0,A2
1088.0,benign_kpm,0.2263802569981726,0.3548661764034508,HEALTHY,benign,False,0,A2
1088.0,mal_A2,0.6485864662583694,0.6860130729997097,THROTTLE,A2,True,0,A2
1089.0,benign_ho,0.28366257765795816,0.37674548046593825,HEALTHY,benign,False,0,A2
1089.0,benign_sched,0.10656473692198301,0.19131219345464168,HEALTHY,benign,False,0,A2
1089.0,benign_kpm,0.28309805255775017,0.3405125516343107,HEALTHY,benign,False,0,A2
1089.0,mal_A2,0.7728302598072672,0.7033765103612213,QUARANTINE,A2,True,0,A2
1090.0,benign_ho,0.4730305239968138,0.3960024891721134,HEALTHY,benign,False,0,A2
1090.0,benign_sched,0.23237469778364322,0.199524694320442,HEALTHY,benign,False,0,A2
1090.0,benign_kpm,0.3906899289543936,0.3505480270983273,HEALTHY,benign,False,0,A2
1090.0,mal_A2,0.7106551851972591,0.7048322453284289,QUARANTINE,A2,True,0,A2
1091.0,benign_ho,0.559068083602264,0.4286156080581435,HEALTHY,benign,False,0,A2
1091.0,benign_sched,0.24258999844322282,0.2081377551449982,HEALTHY,benign,False,0,A2
1091.0,benign_kpm,0.27944650290976264,0.33632772226061436,HEALTHY,benign,False,0,A2
1091.0,mal_A2,0.6232028843606982,0.6885063731348828,QUARANTINE,A2,True,0,A2
1092.0,benign_ho,0.5439527587084004,0.4516830381881949,HEALTHY,benign,False,0,A2
1092.0,benign_sched,0.15704752514228665,0.1979197091444559,HEALTHY,benign,False,0,A2
1092.0,benign_kpm,0.3841631767416082,0.34589481315681314,HEALTHY,benign,False,0,A2
1092.0,mal_A2,0.6678936755842553,0.6843838336247573,THROTTLE,A2,True,0,A2
1093.0,benign_ho,0.42658300423783846,0.44666303139812363,HEALTHY,benign,False,0,A2
1093.0,benign_sched,0.3270308383545993,0.2237419349864846,HEALTHY,benign,False,0,A2
1093.0,benign_kpm,0.1584701685244511,0.3084098842303407,HEALTHY,benign,False,0,A2
1093.0,mal_A2,0.7331557807551342,0.6941382230508327,QUARANTINE,A2,True,0,A2
1094.0,benign_ho,0.30738576937052764,0.41880757899260446,HEALTHY,benign,False,0,A2
1094.0,benign_sched,0.17230802646696958,0.2134551532825816,HEALTHY,benign,False,0,A2
1094.0,benign_kpm,0.2713122469968033,0.30099035678363323,HEALTHY,benign,False,0,A2
1094.0,mal_A2,0.6783579363971716,0.6909821657201005,QUARANTINE,A2,True,0,A2
1095.0,benign_ho,0.4209860241727731,0.4192432680286382,HEALTHY,benign,False,0,A2
1095.0,benign_sched,0.054072652270306006,0.1815786530801265,HEALTHY,benign,False,0,A2
1095.0,benign_kpm,0.29458274239780274,0.29970883390646713,HEALTHY,benign,False,0,A2
1095.0,mal_A2,0.6362511082411664,0.6800359542243137,THROTTLE,A2,True,0,A2
1096.0,benign_ho,0.26956912754647383,0.3893084399322053,HEALTHY,benign,False,0,A2
1096.0,benign_sched,0.3311365255733348,0.21149022757876815,HEALTHY,benign,False,0,A2
1096.0,benign_kpm,0.3326324987043748,0.3062935668660487,HEALTHY,benign,False,0,A2
1096.0,mal_A2,0.702242531306578,0.6844772696407666,THROTTLE,A2,True,0,A2
1097.0,benign_ho,0.5820087575125948,0.42784850344828323,HEALTHY,benign,False,0,A2
1097.0,benign_sched,0.33537776271568237,0.23626773460615103,HEALTHY,benign,False,0,A2
1097.0,benign_kpm,0.6478664486951999,0.37460814323187897,HEALTHY,benign,False,0,A2
1097.0,mal_A2,0.6525888748713896,0.6780995906868913,THROTTLE,A2,True,0,A2
1098.0,benign_ho,0.6822713947049185,0.47873308169961026,HEALTHY,benign,False,0,A2
1098.0,benign_sched,0.22439816739254015,0.23389382116342888,HEALTHY,benign,False,0,A2
1098.0,benign_kpm,0.3816206018499476,0.3760106349554927,HEALTHY,benign,False,0,A2
1098.0,mal_A2,0.7374699347182857,0.6899736594931701,QUARANTINE,A2,True,0,A2
1099.0,benign_ho,0.5604197629069584,0.4950704179410799,WATCH,benign,False,0,A2
1099.0,benign_sched,0.05227173221265592,0.1975694033732743,HEALTHY,benign,False,0,A2
1099.0,benign_kpm,0.1773124097918911,0.3362709899227724,HEALTHY,benign,False,0,A2
1099.0,mal_A2,0.7643571386748387,0.7048503553295039,QUARANTINE,A2,True,0,A2
1100.0,benign_ho,0.6353449220864124,0.5231253187701465,WATCH,benign,False,0,A2
1100.0,benign_sched,0.15714782522882223,0.18948508774438388,HEALTHY,benign,False,0,A2
1100.0,benign_kpm,0.24325873494467112,0.31766853892715213,HEALTHY,benign,False,0,A2
1100.0,mal_A2,0.7417875229954544,0.7122377888626941,QUARANTINE,A2,True,0,A2
1101.0,benign_ho,0.3402167597174314,0.4865436069596035,WATCH,benign,False,0,A2
1101.0,benign_sched,0.4733574968552198,0.2462595695665511,HEALTHY,benign,False,0,A2
1101.0,benign_kpm,0.16720450505662973,0.28757573215304766,HEALTHY,benign,False,0,A2
1101.0,mal_A2,0.7526994772038117,0.7203301265309177,QUARANTINE,A2,True,0,A2
1102.0,benign_ho,0.2798629223256756,0.44520747003281796,HEALTHY,benign,False,0,A2
1102.0,benign_sched,0.14445823780410022,0.22589930321406093,HEALTHY,benign,False,0,A2
1102.0,benign_kpm,0.4016234450164452,0.3103852747257272,HEALTHY,benign,False,0,A2
1102.0,mal_A2,0.7620817395286831,0.7286804491304708,QUARANTINE,A2,True,0,A2
1103.0,benign_ho,0.4031529846853677,0.4367965729633279,HEALTHY,benign,False,0,A2
1103.0,benign_sched,0.33106343141885397,0.24693212885501953,HEALTHY,benign,False,0,A2
1103.0,benign_kpm,0.17720440795770448,0.28374910137212267,HEALTHY,benign,False,0,A2
1103.0,mal_A2,0.6821252170670078,0.7193694027177783,QUARANTINE,A2,True,0,A2
1104.0,benign_ho,0.33391786297495685,0.41622083096565377,HEALTHY,benign,False,0,A2
1104.0,benign_sched,0.396952135844905,0.2769361302529967,HEALTHY,benign,False,0,A2
1104.0,benign_kpm,0.10877462155752349,0.24875420540920284,HEALTHY,benign,False,0,A2
1104.0,mal_A2,0.5854260980249434,0.6925807417792114,QUARANTINE,A2,True,0,A2
1105.0,benign_ho,0.9150093534485271,0.5159785354622284,WATCH,benign,False,0,A2
1105.0,benign_sched,0.16555991594293,0.25466088739098336,HEALTHY,benign,False,0,A2
1105.0,benign_kpm,0.5527231834884473,0.30954800102505176,HEALTHY,benign,False,0,A2
1105.0,mal_A2,0.6972011375519469,0.6935048209337585,QUARANTINE,A2,True,0,A2
1106.0,benign_ho,0.40622284317248847,0.49402739700428044,WATCH,benign,False,0,A2
1106.0,benign_sched,0.14889746755364255,0.2335082034235152,HEALTHY,benign,False,0,A2
1106.0,benign_kpm,0.15401016539147808,0.278440433898337,HEALTHY,benign,False,0,A2
1106.0,mal_A2,0.631320698462485,0.6810679964395039,THROTTLE,A2,True,0,A2
1107.0,benign_ho,0.4341002723404725,0.4820419720715189,WATCH,benign,False,0,A2
1107.0,benign_sched,0.25217781377402393,0.23724212549361695,HEALTHY,benign,False,0,A2
1107.0,benign_kpm,0.21708202700166693,0.266168752519003,HEALTHY,benign,False,0,A2
1107.0,mal_A2,0.608838179636337,0.6666220330788706,THROTTLE,A2,True,0,A2
1108.0,benign_ho,0.28949091818005207,0.4435317612932255,HEALTHY,benign,False,0,A2
1108.0,benign_sched,0.21076844312266238,0.23194738901942605,HEALTHY,benign,False,0,A2
1108.0,benign_kpm,0.35554331436051195,0.2840436648873048,HEALTHY,benign,False,0,A2
1108.0,mal_A2,0.7592870675497315,0.6851550399730428,THROTTLE,A2,True,0,A2
1109.0,benign_ho,0.45510854186106736,0.4458471174067939,HEALTHY,benign,False,0,A2
1109.0,benign_sched,0.092783271597074,0.20411456553495566,HEALTHY,benign,False,0,A2
1109.0,benign_kpm,0.16288419501306162,0.2598117709124562,HEALTHY,benign,False,0,A2
1109.0,mal_A2,0.7059523460767226,0.6893145011937788,QUARANTINE,A2,True,0,A2
1110.0,benign_ho,0.4589765027776265,0.44847299448096045,HEALTHY,benign,False,0,A2
1110.0,benign_sched,0.5938692761471697,0.28206550765739846,HEALTHY,benign,False,0,A2
1110.0,benign_kpm,0.1411660741065352,0.23608263155127202,HEALTHY,benign,False,0,A2
1110.0,mal_A2,0.7661490085513724,0.7046814026652976,QUARANTINE,A2,True,0,A2
1111.0,benign_ho,0.5269318479644151,0.4641647651776514,HEALTHY,benign,False,0,A2
1111.0,benign_sched,0.36281050692781114,0.298214507511481,HEALTHY,benign,False,0,A2
1111.0,benign_kpm,0.24360924538110595,0.23758795431723884,HEALTHY,benign,False,0,A2
1111.0,mal_A2,0.7225436317008133,0.7082538484724007,QUARANTINE,A2,True,0,A2
1112.0,benign_ho,0.42115712661019006,0.45556323746415917,HEALTHY,benign,False,0,A2
1112.0,benign_sched,0.04646428518751149,0.2478644630466871,HEALTHY,benign,False,0,A2
1112.0,benign_kpm,0.40037218345015313,0.2701448001438217,HEALTHY,benign,False,0,A2
1112.0,mal_A2,0.6934606548474804,0.7052952097474167,QUARANTINE,A2,True,0,A2
1113.0,benign_ho,0.270641244721213,0.41857883891556996,HEALTHY,benign,False,0,A2
1113.0,benign_sched,0.14537518136625951,0.2273666067106016,HEALTHY,benign,False,0,A2
1113.0,benign_kpm,0.32111111095170053,0.2803380623053975,HEALTHY,benign,False,0,A2
1113.0,mal_A2,0.9335381748071255,0.7509438027593585,QUARANTINE,A2,True,0,A2
1114.0,benign_ho,0.2519436516989227,0.38525180147224053,HEALTHY,benign,False,0,A2
1114.0,benign_sched,0.24636673579408003,0.2311666325272973,HEALTHY,benign,False,0,A2
1114.0,benign_kpm,0.1516113835440584,0.25459272655312964,HEALTHY,benign,False,0,A2
1114.0,mal_A2,0.7550873063000607,0.7517725034674989,QUARANTINE,A2,True,0,A2
1115.0,benign_ho,0.32723798482312644,0.3736490381424178,HEALTHY,benign,False,0,A2
1115.0,benign_sched,0.16213011377351141,0.21735932877654013,HEALTHY,benign,False,0,A2
1115.0,benign_kpm,0.23558225118571854,0.2507906314796474,HEALTHY,benign,False,0,A2
1115.0,mal_A2,0.6898074714470674,0.7393794970634127,QUARANTINE,A2,True,0,A2
1116.0,benign_ho,0.5501448588008411,0.4089482022741025,HEALTHY,benign,False,0,A2
1116.0,benign_sched,0.28037100910003776,0.22996166484123967,HEALTHY,benign,False,0,A2
1116.0,benign_kpm,0.6260776532634806,0.3258480358364141,HEALTHY,benign,False,0,A2
1116.0,mal_A2,0.7054521976744083,0.7325940371856118,QUARANTINE,A2,True,0,A2
1117.0,benign_ho,0.46574230971108616,0.4203070237614993,HEALTHY,benign,False,0,A2
1117.0,benign_sched,0.10062893090990495,0.20409511805497274,HEALTHY,benign,False,0,A2
1117.0,benign_kpm,0.33446002379501105,0.32757043342813347,HEALTHY,benign,False,0,A2
1117.0,mal_A2,0.600134593678855,0.7061021484842605,QUARANTINE,A2,True,0,A2
1118.0,benign_ho,0.4154139604388444,0.41932841109696833,HEALTHY,benign,False,0,A2
1118.0,benign_sched,0.28516474749113657,0.22030904394220552,HEALTHY,benign,False,0,A2
1118.0,benign_kpm,0.1868303350513785,0.29942241375278245,HEALTHY,benign,False,0,A2
1118.0,mal_A2,0.6993954218800751,0.7047608031634234,QUARANTINE,A2,True,0,A2
1119.0,benign_ho,0.48902557585410994,0.4332678440483967,HEALTHY,benign,False,0,A2
1119.0,benign_sched,0.3991488499468984,0.25607700514314413,HEALTHY,benign,False,0,A2
1119.0,benign_kpm,0.15571843699556753,0.2706816184013395,HEALTHY,benign,False,0,A2
1119.0,mal_A2,0.6470090250120928,0.6932104475331573,QUARANTINE,A2,True,0,A2
1120.0,benign_ho,0.24185430005037994,0.39498513524879336,HEALTHY,benign,False,0,A2
1120.0,benign_sched,0.28138489761234536,0.2611385836369844,HEALTHY,benign,False,0,A2
1120.0,benign_kpm,0.2750063691514762,0.27154656855136683,HEALTHY,benign,False,0,A2
1120.0,mal_A2,0.6613361632842863,0.6868355906833831,THROTTLE,A2,True,0,A2
1121.0,benign_ho,0.35385851812624347,0.38675981182428343,HEALTHY,benign,False,0,A2
1121.0,benign_sched,0.24183659116954803,0.2572781851434971,HEALTHY,benign,False,0,A2
1121.0,benign_kpm,0.41862823755654455,0.30096290235240236,HEALTHY,benign,False,0,A2
1121.0,mal_A2,0.7502180668275092,0.6995120859122084,QUARANTINE,A2,True,0,A2
1122.0,benign_ho,0.500198338564929,0.40944751717241257,HEALTHY,benign,False,0,A2
1122.0,benign_sched,0.22730695283482077,0.25128393868176185,HEALTHY,benign,False,0,A2
1122.0,benign_kpm,0.3064057456360542,0.30205147100913277,HEALTHY,benign,False,0,A2
1122.0,mal_A2,0.6276182451892169,0.6851333177676101,THROTTLE,A2,True,0,A2
1123.0,benign_ho,0.394400355392911,0.4064380848165123,HEALTHY,benign,False,0,A2
1123.0,benign_sched,0.28787969926859447,0.25860309079912835,HEALTHY,benign,False,0,A2
1123.0,benign_kpm,0.5334499104652162,0.3483311589003495,HEALTHY,benign,False,0,A2
1123.0,mal_A2,0.6540739187646842,0.678921437967025,THROTTLE,A2,True,0,A2
1124.0,benign_ho,0.3024919351966312,0.3856488548925361,HEALTHY,benign,False,0,A2
1124.0,benign_sched,0.3009101589573075,0.26706450443076424,HEALTHY,benign,False,0,A2
1124.0,benign_kpm,0.38045134811956843,0.3547551967441933,HEALTHY,benign,False,0,A2
1124.0,mal_A2,0.8967414922587644,0.7224854488253729,QUARANTINE,A2,True,0,A2
1125.0,benign_ho,0.36404393897697684,0.3813278717094243,HEALTHY,benign,False,0,A2
1125.0,benign_sched,0.044037531169174936,0.2224591097784464,HEALTHY,benign,False,0,A2
1125.0,benign_kpm,0.1734825197661623,0.3185006613485871,HEALTHY,benign,False,0,A2
1125.0,mal_A2,0.8050442947359169,0.7389972180074817,QUARANTINE,A2,True,0,A2
1126.0,benign_ho,0.4638144402841901,0.39782518542437745,HEALTHY,benign,False,0,A2
1126.0,benign_sched,0.303742980216893,0.23871588386613574,HEALTHY,benign,False,0,A2
1126.0,benign_kpm,0.45289116099476656,0.345378761277823,HEALTHY,benign,False,0,A2
1126.0,mal_A2,0.7575769431935903,0.7427131630447035,QUARANTINE,A2,True,0,A2
1127.0,benign_ho,0.3474964574885919,0.3877594398372204,HEALTHY,benign,False,0,A2
1127.0,benign_sched,0.0035625279684296726,0.19168521268659452,HEALTHY,benign,False,0,A2
1127.0,benign_kpm,0.2914270857798659,0.3345884261782316,HEALTHY,benign,False,0,A2
1127.0,mal_A2,0.7872739849684708,0.751625327429457,QUARANTINE,A2,True,0,A2
1128.0,benign_ho,1.0,0.5102075518697764,WATCH,benign,False,0,A2
1128.0,benign_sched,0.17928443016895912,0.18920505618306746,HEALTHY,benign,False,0,A2
1128.0,benign_kpm,0.20155529503856484,0.3079817999502983,HEALTHY,benign,False,0,A2
1128.0,mal_A2,0.7024136868548343,0.7417829993145325,QUARANTINE,A2,True,0,A2
1129.0,benign_ho,0.4051252435532802,0.4891910902064772,WATCH,benign,False,0,A2
1129.0,benign_sched,0.33313710969493027,0.21799146688544002,HEALTHY,benign,False,0,A2
1129.0,benign_kpm,0.12937447427905768,0.27226033481605016,HEALTHY,benign,False,0,A2
1129.0,mal_A2,0.6895822122827765,0.7313428419081813,QUARANTINE,A2,True,0,A2
1130.0,benign_ho,0.25721575413818437,0.44279602299281867,HEALTHY,benign,False,0,A2
1130.0,benign_sched,0.1331380518132989,0.20102078387101183,HEALTHY,benign,False,0,A2
1130.0,benign_kpm,0.8603844124710626,0.3898851503470526,HEALTHY,benign,False,0,A2
1130.0,mal_A2,0.6393761587387599,0.712949505274297,QUARANTINE,A2,True,0,A2
1131.0,benign_ho,0.21220515425915804,0.39667784924608657,HEALTHY,benign,False,0,A2
1131.0,benign_sched,0.23036965112742813,0.2068905573222951,HEALTHY,benign,False,0,A2
1131.0,benign_kpm,0.2379576421978543,0.359499648717213,HEALTHY,benign,False,0,A2
1131.0,mal_A2,0.5835786393600024,0.6870753320914381,THROTTLE,A2,True,0,A2
1132.0,benign_ho,0.5499390423819629,0.4273300878732619,HEALTHY,benign,False,0,A2
1132.0,benign_sched,0.23925948851169596,0.21336434356017528,HEALTHY,benign,False,0,A2
1132.0,benign_kpm,0.2281597666240164,0.3332316722985737,HEALTHY,benign,False,0,A2
1132.0,mal_A2,0.6880421545290305,0.6872686965789566,THROTTLE,A2,True,0,A2
1133.0,benign_ho,0.5445825523815484,0.4507805807749192,HEALTHY,benign,False,0,A2
1133.0,benign_sched,0.35454898303670146,0.24160127145548055,HEALTHY,benign,False,0,A2
1133.0,benign_kpm,0.3093263926779436,0.32845061637444767,HEALTHY,benign,False,0,A2
1133.0,mal_A2,0.7610224671890408,0.7020194507009735,QUARANTINE,A2,True,0,A2
1134.0,benign_ho,0.29627847238262983,0.41988015909646137,HEALTHY,benign,False,0,A2
1134.0,benign_sched,0.20875403956220362,0.23503182507682518,HEALTHY,benign,False,0,A2
1134.0,benign_kpm,0.20663107193952054,0.30408670748746225,HEALTHY,benign,False,0,A2
1134.0,mal_A2,0.7182721328459838,0.7052699871299756,QUARANTINE,A2,True,0,A2
1135.0,benign_ho,0.4649522728673366,0.42889458185063645,HEALTHY,benign,False,0,A2
1135.0,benign_sched,0.2588399885104342,0.239793457763547,HEALTHY,benign,False,0,A2
1135.0,benign_kpm,0.4099456845967692,0.3252585029093237,HEALTHY,benign,False,0,A2
1135.0,mal_A2,0.6639108968170939,0.6969981690673992,QUARANTINE,A2,True,0,A2
1136.0,benign_ho,0.40626065704787456,0.42436779689008414,HEALTHY,benign,False,0,A2
1136.0,benign_sched,0.28567599234343355,0.2489699646795243,HEALTHY,benign,False,0,A2
1136.0,benign_kpm,0.28009565942577286,0.3162259342126135,HEALTHY,benign,False,0,A2
1136.0,mal_A2,0.7583666337475425,0.7092718620034278,QUARANTINE,A2,True,0,A2
1137.0,benign_ho,0.16837546546383508,0.3731693306048343,HEALTHY,benign,False,0,A2
1137.0,benign_sched,0.11936339385567357,0.22304865051475417,HEALTHY,benign,False,0,A2
1137.0,benign_kpm,0.17600191541683785,0.28818113045345845,HEALTHY,benign,False,0,A2
1137.0,mal_A2,0.6457422433371376,0.6965659382701699,QUARANTINE,A2,True,0,A2
1138.0,benign_ho,0.37491893826272354,0.3735192521364122,HEALTHY,benign,False,0,A2
1138.0,benign_sched,0.09992953672861396,0.19842482775752612,HEALTHY,benign,False,0,A2
1138.0,benign_kpm,0.3217751765235278,0.2948999396674723,HEALTHY,benign,False,0,A2
1138.0,mal_A2,0.7652233757274379,0.7102974257616235,QUARANTINE,A2,True,0,A2
1139.0,benign_ho,0.2786176068935266,0.3545389230878351,HEALTHY,benign,False,0,A2
1139.0,benign_sched,0.31670059114581656,0.22207998043518423,HEALTHY,benign,False,0,A2
1139.0,benign_kpm,0.25244667773890783,0.2864092872817594,HEALTHY,benign,False,0,A2
1139.0,mal_A2,0.6898066861477747,0.7061992778388537,QUARANTINE,A2,True,0,A2
1140.0,benign_ho,0.1884230822374365,0.3213157549177553,HEALTHY,benign,False,0,A2
1140.0,benign_sched,0.20473027476017308,0.21861003930018202,HEALTHY,benign,False,0,A2
1140.0,benign_kpm,0.47878478137926617,0.3248843861012608,HEALTHY,benign,False,0,A2
1140.0,mal_A2,0.6896970086366541,0.7028988239984137,QUARANTINE,A2,True,0,A2
1141.0,benign_ho,0.6509485874940862,0.3872423214330215,HEALTHY,benign,False,0,A2
1141.0,benign_sched,0.21323667932233734,0.21753536730461312,HEALTHY,benign,False,0,A2
1141.0,benign_kpm,0.6338904162474797,0.3866855921305046,HEALTHY,benign,False,0,A2
1141.0,mal_A2,1.0,0.762319059198731,QUARANTINE,A2,True,0,A2
1142.0,benign_ho,0.4394892445812021,0.39769170606265764,HEALTHY,benign,False,0,A2
1142.0,benign_sched,0.15262261723562126,0.20455281729081476,HEALTHY,benign,False,0,A2
1142.0,benign_kpm,0.4299369971636269,0.39533587313712903,HEALTHY,benign,False,0,A2
1142.0,mal_A2,0.8330211061532953,0.776459468589644,QUARANTINE,A2,True,0,A2
1143.0,benign_ho,0.365811891580206,0.39131574316616735,HEALTHY,benign,False,0,A2
1143.0,benign_sched,0.2116610034601744,0.2059744545246867,HEALTHY,benign,False,0,A2
1143.0,benign_kpm,0.29892224478199275,0.3760531474661018,HEALTHY,benign,False,0,A2
1143.0,mal_A2,0.6576467844413701,0.7526969317599893,QUARANTINE,A2,True,0,A2
1144.0,benign_ho,0.4164654585437927,0.3963456862416924,HEALTHY,benign,False,0,A2
1144.0,benign_sched,0.36073472352299407,0.2369265083243482,HEALTHY,benign,False,0,A2
1144.0,benign_kpm,0.2561344937948018,0.35206941673184183,HEALTHY,benign,False,0,A2
1144.0,mal_A2,0.6605665880997172,0.734270863027935,QUARANTINE,A2,True,0,A2
1145.0,benign_ho,0.32776229155542663,0.3826290073044393,HEALTHY,benign,False,0,A2
1145.0,benign_sched,0.17431179910059558,0.2244035664795977,HEALTHY,benign,False,0,A2
1145.0,benign_kpm,0.2889490634340301,0.3394453460722795,HEALTHY,benign,False,0,A2
1145.0,mal_A2,0.6593134302318302,0.7192793764687141,QUARANTINE,A2,True,0,A2
1146.0,benign_ho,0.5358480598217548,0.41327281780790237,HEALTHY,benign,False,0,A2
1146.0,benign_sched,0.27787197428500926,0.23509724804068002,HEALTHY,benign,False,0,A2
1146.0,benign_kpm,0.6191361682070415,0.3953835104992319,HEALTHY,benign,False,0,A2
1146.0,mal_A2,0.6931406812737515,0.7140516374297217,QUARANTINE,A2,True,0,A2
1147.0,benign_ho,0.47460603565013476,0.42553946137634885,HEALTHY,benign,False,0,A2
1147.0,benign_sched,0.16007763997433852,0.22009332642741172,HEALTHY,benign,False,0,A2
1147.0,benign_kpm,0.19362898961751446,0.35503260632288847,HEALTHY,benign,False,0,A2
1147.0,mal_A2,0.6448981430081256,0.7002209385454025,QUARANTINE,A2,True,0,A2
1148.0,benign_ho,0.5034366856199125,0.44111890622506156,HEALTHY,benign,False,0,A2
1148.0,benign_sched,0.3037449287927473,0.23682364690047883,HEALTHY,benign,False,0,A2
1148.0,benign_kpm,0.5463025228208315,0.3932865896224771,HEALTHY,benign,False,0,A2
1148.0,mal_A2,0.8876214137624274,0.7377010335888075,QUARANTINE,A2,True,0,A2
1149.0,benign_ho,0.4380857047405959,0.44051226592816844,HEALTHY,benign,False,0,A2
1149.0,benign_sched,0.1476634077942551,0.2189915990792341,HEALTHY,benign,False,0,A2
1149.0,benign_kpm,0.3047743452509564,0.37558414074817303,HEALTHY,benign,False,0,A2
1149.0,mal_A2,0.7501230628792315,0.7401854394468923,QUARANTINE,A2,True,0,A2
1150.0,benign_ho,0.219537467886419,0.3963173063198186,HEALTHY,benign,False,0,A2
1150.0,benign_sched,0.34172786351608075,0.24353885196660346,HEALTHY,benign,False,0,A2
1150.0,benign_kpm,0.16858023644725983,0.3341833598879904,HEALTHY,benign,False,0,A2
1150.0,mal_A2,0.6203788449268202,0.7162241205428779,QUARANTINE,A2,True,0,A2
1151.0,benign_ho,0.4025049994360652,0.3975548449430679,HEALTHY,benign,False,0,A2
1151.0,benign_sched,0.11396508021101294,0.21762409761548535,HEALTHY,benign,False,0,A2
1151.0,benign_kpm,0.39310444814492307,0.34596757753937696,HEALTHY,benign,False,0,A2
1151.0,mal_A2,0.7336335738041697,0.7197060111951363,QUARANTINE,A2,True,0,A2
1152.0,benign_ho,0.4356071324258738,0.4051653024396291,HEALTHY,benign,False,0,A2
1152.0,benign_sched,0.15124080797618716,0.20434743968762573,HEALTHY,benign,False,0,A2
1152.0,benign_kpm,0.6130250601028258,0.39937907405206674,HEALTHY,benign,False,0,A2
1152.0,mal_A2,0.9317624336892522,0.7621172956939595,QUARANTINE,A2,True,0,A2
1153.0,benign_ho,0.5478617470776584,0.433704591367235,HEALTHY,benign,False,0,A2
1153.0,benign_sched,0.05776014065123625,0.17502997988034785,HEALTHY,benign,False,0,A2
1153.0,benign_kpm,0.5255986474413893,0.42462298872993126,HEALTHY,benign,False,0,A2
1153.0,mal_A2,0.9564062095336343,0.8009750784618945,QUARANTINE,A2,True,0,A2
1154.0,benign_ho,0.18209086708082944,0.3833818465099539,HEALTHY,benign,False,0,A2
1154.0,benign_sched,0.5326438357399016,0.2465527510522586,HEALTHY,benign,False,0,A2
1154.0,benign_kpm,0.3873537549963796,0.41716914198322097,HEALTHY,benign,False,0,A2
1154.0,mal_A2,0.5816663982587101,0.7571133424212577,QUARANTINE,A2,True,0,A2
1155.0,benign_ho,0.43209811964254635,0.3931251011364724,HEALTHY,benign,False,0,A2
